condition_name,section,content,source_url,source_path
Malaria,symptoms,"Malaria can be hard to spot, but symptoms include:

- a high temperature of 38 degrees Celsius or above
- feeling hot and shivery
- headaches
- vomiting
- muscle pains
- diarrhoea

Symptoms usually appear between 7 and 18 days after becoming infected. In some cases the symptoms may not appear for up to a year, or even longer.",https://www2.hse.ie/conditions/malaria/#symptoms-of-malaria,/conditions/malaria/
Malaria,causes,"Malaria is spread by mosquitoes, which mainly bite between sunrise and sunset.

Malaria can also be spread through blood transfusions and shared needles, but this is very rare.

Causes of malaria",https://www2.hse.ie/conditions/malaria/#causes-of-malaria,/conditions/malaria/
Malaria,complications_of_malaria,"Malaria can cause serious complications, including:

- severe anaemia - your red blood cells are unable to carry enough oxygen around the body, leading to drowsiness and weakness
- cerebral malaria - in rare cases, the small blood vessels leading to the brain can become blocked, causing seizures, brain damage and coma

Malaria is usually more severe in:

- pregnant women
- babies and young children
- older people
- people with no spleen
- people with a weak immune system",https://www2.hse.ie/conditions/malaria/#complications-of-malaria,/conditions/malaria/
Malaria,prevention,"You can usually avoid malaria by using the ABCD approach to prevention.

- Awareness of risk - find out if there is a risk of malaria where you are going.
- Bite prevention - reduce your risk of being bitten by using mosquito nets, insect repellent sprays and wearing long sleeves and trousers (especially in the morning and evening).
- Check with your GP if you need to take antimalarial tablets - if you do, take them as prescribed.
- Diagnosis - get immediate medical advice if you have malaria symptoms.

Preventing malaria",https://www2.hse.ie/conditions/malaria/#preventing-malaria,/conditions/malaria/
Malaria,treating_malaria,"If malaria is diagnosed and treated quickly, most people will make a full recovery. Treatment should start as soon as malaria is diagnosed.

Antimalarial tablets are used to treat and prevent malaria.

If your GP is treating you for malaria, the type of medicine they prescribe will depend on:

- the type of malaria you have
- how severe your symptoms are
- where you caught malaria
- whether you took medicine to prevent malaria
- your age
- whether you're pregnant

Antimalarials",https://www2.hse.ie/conditions/malaria/#treating-malaria,/conditions/malaria/
Male menopause,male_menopause_causes,"Male menopause is a term that is sometimes used, but it is misleading.

It suggests the symptoms are because of a sudden drop in testosterone in middle age, similar to what happens in female menopause. This is not true.

Testosterone levels do fall as men age. But the decline is steady at less than 2% a year from around the age of 30 to 40. This is unlikely to cause any problems.

But often the symptoms of 'male menopause' are nothing to do with hormones.",https://www2.hse.ie/conditions/male-menopause/#male-menopause-causes,/conditions/male-menopause/
Male menopause,personal_or_lifestyle_issues,"Lifestyle factors or psychological problems are often responsible for many of these symptoms.

For example, erectile dysfunction, loss of libido and mood swings may be the result of either:

- stress
- depression
- anxiety

There are also physical causes of erectile dysfunction. These may happen alongside any psychological cause.

Psychological problems can be brought on by work or relationship issues, divorce, money problems or worrying about family.

A midlife crisis can also be responsible. This can happen when men think they have reached life's halfway stage.

Anxieties over what they have accomplished so far in their job or personal life can lead to a period of depression.

Other possible causes of these symptoms include:

- lack of sleep
- poor diet
- lack of exercise
- drinking too much alcohol
- smoking
- low self-esteem",https://www2.hse.ie/conditions/male-menopause/#personal-or-lifestyle-issues,/conditions/male-menopause/
Male menopause,late-onset_hypogonadism,"Sometimes the symptoms of male menopause may be the result of hypogonadism. This is where the testes produce few or no hormones.

Hypogonadism is sometimes present from birth. It can cause symptoms like delayed puberty and small testes.

Hypogonadism can also develop later in life, particularly in men who are obese or have type 2 diabetes .

This is known as late-onset hypogonadism. It can cause these male menopause symptoms.

But this is an uncommon and specific medical condition that is not a normal part of ageing.

A diagnosis of late-onset hypogonadism can usually be made based on your symptoms and the results of blood tests used to measure your testosterone levels.",https://www2.hse.ie/conditions/male-menopause/#late-onset-hypogonadism,/conditions/male-menopause/
Male menopause,where_to_get_help,"If you're experiencing any of these symptoms, talk to your GP. They'll ask about your work and personal life. This is to see if your symptoms may be caused by a mental health issue, such as stress or anxiety.

If stress or anxiety are affecting you, you may benefit from medication or a talking therapy.

Exercise and relaxation can also help.

Read about:

- stress management
- help for low mood and depression
- physical activity for mental wellbeing",https://www2.hse.ie/conditions/male-menopause/#where-to-get-help,/conditions/male-menopause/
Male menopause,hormone_replacement_therapy_hrt,"Your GP may also order a blood test to measure your testosterone levels.

If you have a testosterone deficiency, you may be referred to an endocrinologist. This is a specialist in hormone problems.

Your specialist may offer you testosterone replacement to correct the deficiency. This should relieve your symptoms.

This treatment may be:

- tablets
- patches
- gels
- implants
- injections",https://www2.hse.ie/conditions/male-menopause/#hormone-replacement-therapy-hrt,/conditions/male-menopause/
Malnutrition,signs_and_symptoms_of_malnutrition,"Common signs of malnutrition include:

- involuntary weight loss (losing 5 to 10% or more of weight over 3 to 6 months)
- a low body weight - people with a body mass index (BMI) under 18.5 are at risk
- lack of interest in eating and drinking
- feeling tired all the time
- feeling weaker
- getting ill often and taking a long time to recover
- In children, not growing or putting on weight as expected (faltering growth)

Use the BMI calculator to work out your BMI - safefood.net",https://www2.hse.ie/conditions/malnutrition/#signs-and-symptoms-of-malnutrition,/conditions/malnutrition/
Malnutrition,those_at_risk_of_malnutrition,"Anyone can be malnourished.

But it's more common in people:

- with long-term conditions that affect appetite, weight and how nutrients are absorbed such as Crohn's disease
- who are isolated, can move less, or have a low income
- with swallowing problems
- who need extra energy, such as those recovering from a serious injury

Elderly people are more at risk. Weight loss is not an inevitable result of old age.

Causes of malnutrition",https://www2.hse.ie/conditions/malnutrition/#those-at-risk-of-malnutrition,/conditions/malnutrition/
Malnutrition,treatments_for_malnutrition,"Treatment depends on your general health and how malnourished they are.

The first advice is usually to:

- eat 'fortified' foods high in calories and protein
- snack between meals
- have drinks that contain lots of calories

If these changes don't help, a doctor, nurse or dietitian may suggest extra nutrients. These could be nutritional drinks or supplements.

You have trouble eating soft or liquid food, other treatments may be recommended. This might involve a feeding tube that goes into your stomach or nutrition that goes into a vein.

You may need support to help with another issue such as limited mobility. If you do, you may need care at home or occupational therapy.

If a child is malnourished, the family may need advice and support to address how this may have happened.

How malnutrition is treated",https://www2.hse.ie/conditions/malnutrition/#treatments-for-malnutrition,/conditions/malnutrition/
